DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg CHP1 Temp [deg C],Avg CHP1 Temp (stdev) [deg C],Avg CR1000 Temp [deg C],Avg CR1000 Battery [VDC]
3/17/2016,4,-1.9105,-0.0023,-1.7916,0.1765,0.0176,0.0313,22.3730,0.0012,25.5048,13.3095
3/17/2016,5,-2.1986,-0.0370,-2.0984,0.1443,0.0600,0.0279,22.3128,0.0076,25.5067,13.3095
3/17/2016,6,-3.0461,-0.1827,-3.0731,0.0736,0.1753,0.0483,21.8913,0.0063,25.3267,11.5210
3/17/2016,7,-1.4862,-0.0998,-1.4378,0.0684,0.1513,0.0604,21.9603,0.0061,25.3657,11.4407
3/17/2016,8,15.9757,0.2046,15.9672,0.4978,0.1218,0.4966,22.2195,0.0094,25.5462,13.2978
3/17/2016,9,38.3964,0.2068,38.3756,0.7788,0.1513,0.7803,22.7127,0.0074,25.8045,13.3668
3/17/2016,10,74.0322,0.3593,73.8767,2.3616,0.0451,2.3557,23.3762,0.0103,26.2638,13.3675
3/17/2016,11,179.5374,0.4986,179.0225,5.1250,0.1082,5.0365,25.4368,0.0128,27.4770,13.3423
3/17/2016,12,196.0439,0.5607,194.8573,6.4235,0.1607,6.3069,26.1990,0.0186,28.4667,13.3350
3/17/2016,13,431.5232,17.8387,411.4104,19.2520,9.0160,11.9356,28.6522,0.0239,29.7217,13.2663
3/17/2016,14,451.5773,35.6662,414.3782,22.2653,13.9331,9.8638,29.4692,0.0190,31.2347,13.2393
3/17/2016,15,453.1622,38.0429,416.3144,16.5056,12.7633,6.3461,30.4697,0.0212,32.3743,13.2202
3/17/2016,16,325.8378,19.4072,310.4616,5.2246,4.6828,2.1311,29.8707,0.0130,32.4313,13.2125
3/17/2016,17,239.2749,23.6576,224.1067,2.3073,2.3647,1.1914,28.6762,0.0145,31.5857,13.1855
3/17/2016,18,127.0163,23.5298,121.0991,1.5899,3.2987,0.9247,27.0002,0.0099,30.2623,13.2352
3/17/2016,19,31.0884,13.6565,29.0170,0.7183,1.3178,0.5967,25.5663,0.0126,29.0445,13.2637
3/17/2016,20,-2.3609,-0.1329,-2.3334,0.0315,0.1488,0.1065,24.3608,0.0081,27.8308,13.2490
3/17/2016,21,-2.3420,-0.1673,-2.2300,0.0581,0.1549,0.1191,23.8377,0.0064,27.1605,13.2920
3/17/2016,22,-2.2325,-0.2186,-2.1533,0.0964,0.1320,0.0526,23.3262,0.0052,26.6073,13.2895
3/17/2016,23,-2.3439,-0.2489,-2.2309,0.1259,0.0523,0.0149,23.0895,0.0083,26.1958,13.2817
3/18/2016,0,-2.4469,-0.3624,-2.2893,0.0908,0.0570,0.0659,22.6028,0.0062,25.7102,13.3187
3/18/2016,1,-2.3057,-0.2242,-2.1310,0.1331,0.0863,0.0256,22.7393,0.0071,25.6477,13.3227
3/18/2016,2,-2.5236,-0.3910,-2.4946,0.0977,0.0000,0.0031,22.2822,0.0085,25.3793,13.3147
3/18/2016,3,-2.4061,-0.2837,-2.2403,0.0697,0.0909,0.0814,21.9953,0.0081,25.0488,13.2887
3/18/2016,4,-2.5564,-0.3800,-2.4949,0.0462,0.0290,0.0815,21.8662,0.0090,24.9173,13.2958
3/18/2016,5,-2.3292,-0.3807,-2.2849,0.0464,0.0326,0.0713,21.5408,0.0086,24.4762,13.3555
3/18/2016,6,-2.4235,-0.1049,-2.4383,0.0228,0.1150,0.0819,21.6292,0.0091,24.6512,11.5285
3/18/2016,7,2.2231,-0.3658,2.2249,0.1795,0.0274,0.2116,21.1502,0.0104,24.8118,11.4482
3/18/2016,8,48.5390,0.2437,48.5402,0.8046,0.0391,0.8082,21.4792,0.0094,24.6730,13.3447
3/18/2016,9,85.2798,0.4540,85.0572,3.4082,0.2231,3.3354,22.3000,0.0107,25.0905,13.3865
3/18/2016,10,149.4056,1.9732,147.7185,5.1820,0.8902,4.6545,23.5995,0.0106,26.0822,13.3692
3/18/2016,11,172.2697,2.3730,169.6877,8.3080,1.2076,7.8545,24.4463,0.0125,27.0362,13.3648
3/18/2016,12,522.5845,143.4441,377.2235,69.0377,59.4987,12.6534,27.8055,0.0318,29.0695,13.3228
3/18/2016,13,839.2611,577.7371,236.7443,26.6872,25.3994,3.6501,32.8393,0.0358,32.9255,13.2228
3/18/2016,14,890.9398,709.5600,169.2046,2.1386,2.1602,0.4652,36.6958,0.0212,36.9352,13.1135
3/18/2016,15,797.6150,705.7490,145.0817,0.9109,0.9444,0.2477,37.2213,0.0268,39.4217,13.0563
3/18/2016,16,641.9712,637.6064,148.3823,1.1901,1.1199,0.2071,36.7458,0.0243,40.2277,13.0695
3/18/2016,17,356.4296,354.5586,142.7598,8.6951,13.9210,1.0728,36.0865,0.0287,40.0393,13.0572
3/18/2016,18,92.1683,8.5465,90.4112,0.8951,1.2718,0.7136,31.5372,0.0145,36.9642,13.1227
3/18/2016,19,24.4230,9.5470,23.5334,0.5644,1.4355,0.4852,28.0960,0.0234,33.4965,13.2058
3/18/2016,20,-2.4709,-0.3749,-2.4925,0.0913,0.0477,0.0055,25.8910,0.0098,30.3640,13.2510
3/18/2016,21,-2.6877,-0.3908,-2.6859,0.0215,0.0000,0.0599,24.7528,0.0094,28.6150,13.2638
3/18/2016,22,-2.7070,-0.3909,-2.7054,0.0816,0.0000,0.0206,23.9210,0.0081,27.5242,13.2438
3/18/2016,23,-2.5596,-0.3906,-2.6250,0.0092,0.0025,0.0258,22.7440,0.0088,26.4375,13.3095
3/19/2016,0,-2.5999,-0.3909,-2.5420,0.0194,0.0008,0.0606,22.3585,0.0083,25.6858,13.2642
3/19/2016,1,-2.4572,-0.0013,-2.4664,0.0397,0.0233,0.0252,21.1005,0.0198,24.9013,13.3103
3/19/2016,2,-2.3375,-0.2554,-2.2410,0.0453,0.0906,0.1135,18.6842,0.0095,22.7880,13.3652
3/19/2016,3,-2.3503,-0.1650,-2.1691,0.0663,0.0990,0.1015,18.0968,0.0089,21.6708,13.4113
3/19/2016,4,-2.7727,-0.7212,-2.4349,0.0926,0.0313,0.0664,16.9780,0.0119,20.4800,13.4280
3/19/2016,5,-2.1958,-0.7167,-1.9405,0.0376,0.0319,0.0575,16.9910,0.0078,19.8700,13.4668
3/19/2016,6,-2.2444,-0.3914,-1.9206,0.0702,0.0000,0.0954,16.8470,0.0086,19.9522,11.5258
3/19/2016,7,1.0862,-0.4584,1.2307,0.1689,0.0182,0.1402,17.1557,0.0102,20.4655,11.4435
3/19/2016,8,31.9726,-0.0295,32.0262,0.6682,0.0208,0.6736,17.1663,0.0136,20.6487,13.4178
3/19/2016,9,185.9317,74.5887,144.6146,15.6525,23.9640,3.6769,15.7485,0.0157,19.5605,13.4762
3/19/2016,10,350.1507,8.6575,343.8556,11.4219,6.9916,7.9537,16.7477,0.0183,19.5050,13.4808
3/19/2016,11,380.7702,1.9476,378.8998,4.0802,1.0510,3.4020,17.6782,0.0134,20.1840,13.4597
3/19/2016,12,365.5563,1.1580,364.5785,3.8404,0.2286,3.7483,18.2182,0.0152,20.8337,13.4497
3/19/2016,13,538.7754,15.9893,521.2414,20.3053,10.7768,9.6096,19.4897,0.0211,21.5045,13.4438
3/19/2016,14,418.6542,3.6227,414.8199,8.4003,2.4832,6.5168,19.8377,0.0238,22.4702,13.4170
3/19/2016,15,464.8977,7.8570,456.6006,9.2721,5.9699,4.2628,22.0318,0.0217,23.5507,13.3658
3/19/2016,16,283.6992,0.8901,283.0355,1.4916,0.1343,1.4655,22.2683,0.0122,24.7695,13.3265
3/19/2016,17,198.2857,0.4772,198.1611,0.9158,0.0232,0.9078,21.8027,0.0106,24.6602,13.3720
3/19/2016,18,86.2083,0.3884,86.1112,1.0257,0.0077,1.0250,21.0182,0.0099,24.2433,13.3903
3/19/2016,19,12.4844,0.0658,12.5335,0.3282,0.1271,0.3204,19.8590,0.0093,23.3475,13.3660
3/19/2016,20,-2.3270,0.0368,-2.1750,0.0838,0.0563,0.1107,18.5902,0.0115,22.2662,13.3980
3/19/2016,21,-2.2602,-0.0362,-1.9978,0.1310,0.0978,0.1314,17.9165,0.0075,21.3338,13.3877
3/19/2016,22,-2.2973,-0.0638,-2.0304,0.1145,0.1285,0.1223,17.3835,0.0080,20.7277,13.3878
3/19/2016,23,-2.2889,-0.0205,-2.0666,0.1332,0.0777,0.1142,16.8695,0.0077,20.2268,13.4520
3/20/2016,0,-2.2068,-0.0179,-1.9604,0.1608,0.0599,0.1643,16.4843,0.0099,19.7518,13.4693
3/20/2016,1,-2.1722,-0.0023,-1.9687,0.1117,0.0110,0.1154,15.7327,0.0104,19.1300,13.4197
3/20/2016,2,-2.3815,-0.2442,-2.3800,0.0098,0.1671,0.0673,14.6467,0.0100,18.1475,13.4587
3/20/2016,3,-2.1694,-0.0353,-1.9820,0.0717,0.0602,0.0802,14.0458,0.0098,17.3708,13.4627
3/20/2016,4,-2.3045,-0.0287,-2.1489,0.0787,0.0520,0.0569,13.3738,0.0091,16.7718,13.4642
3/20/2016,5,-2.0436,-0.0055,-1.8181,0.0725,0.0138,0.0247,12.9752,0.0079,16.2808,13.5335
3/20/2016,6,-2.3427,-0.0001,-2.2359,0.0942,0.0008,0.0414,12.8520,0.0114,16.2570,11.5490
3/20/2016,7,1.5013,-0.0021,1.5876,0.1730,0.0133,0.1281,12.6700,0.0099,16.3022,11.4440
3/20/2016,8,70.8286,0.2165,70.7885,0.9592,0.0445,0.9605,12.9747,0.0112,16.2358,13.4823
3/20/2016,9,250.8643,64.8060,214.4636,10.7417,17.0068,2.3843,14.3255,0.0183,16.6605,13.5167
3/20/2016,10,369.5771,14.3125,359.6941,3.8036,4.4447,1.5048,16.5388,0.0138,18.4133,13.4950
3/20/2016,11,520.5619,14.7745,506.5082,4.7092,3.7991,1.6584,18.0448,0.0178,19.8657,13.4805
3/20/2016,12,786.8626,140.4625,643.5819,38.7183,38.9439,1.2593,20.6305,0.0222,21.9917,13.4290
3/20/2016,13,791.5076,163.6435,616.6734,59.2321,55.6693,3.2935,22.1873,0.0237,23.9253,13.3817
3/20/2016,14,958.7669,794.1831,145.9754,9.0464,8.4950,1.0810,23.1498,0.0226,25.5663,13.3423
3/20/2016,15,849.6277,794.6158,109.5772,0.8450,0.6642,0.1397,22.6128,0.0187,25.8652,13.3235
3/20/2016,16,689.3969,763.9137,95.6147,1.0546,0.6712,0.1353,22.3627,0.0186,26.0308,13.3022
3/20/2016,17,476.2966,696.9094,78.8714,1.1375,0.5872,0.1402,21.6588,0.0160,25.6950,13.3243
3/20/2016,18,238.7458,549.7554,55.2277,1.1562,1.1777,0.1781,19.9513,0.0133,24.5087,13.3323
3/20/2016,19,35.4843,159.0549,14.4387,0.6129,1.9775,0.2401,17.8665,0.0175,22.4862,13.3725
3/20/2016,20,-3.5135,-0.3913,-3.3354,0.0846,0.0000,0.0731,15.5773,0.0134,19.6895,13.4407
3/20/2016,21,-2.9966,-0.3914,-2.8613,0.1138,0.0000,0.0187,14.4118,0.0115,17.8930,13.4635
3/20/2016,22,-3.1678,-0.3915,-2.9622,0.0940,0.0000,0.0660,12.8237,0.0138,16.4723,13.4742
3/20/2016,23,-2.9129,-0.4902,-2.8543,0.0610,0.0161,0.0000,11.8010,0.0109,15.2848,13.4888
3/21/2016,0,-2.9627,-0.4851,-2.8585,0.0547,0.0141,0.0121,11.9213,0.0099,14.6915,13.4900
3/21/2016,1,-2.9378,-0.4304,-2.9131,0.0557,0.0359,0.0264,10.7278,0.0138,13.9635,13.5718
3/21/2016,2,-2.7629,-0.4191,-2.8553,0.0584,0.0290,0.0000,9.9665,0.0108,13.1275,13.5265
3/21/2016,3,-2.7312,-0.4851,-2.8388,0.0097,0.0254,0.0248,9.6473,0.0179,12.5827,13.5915
3/21/2016,4,-2.7843,-0.3918,-2.8250,0.0404,0.0000,0.0417,9.6690,0.0118,12.2370,13.6075
3/21/2016,5,-2.8738,-0.3918,-2.8557,0.0843,0.0000,0.0000,8.5192,0.0129,11.7660,13.6100
3/21/2016,6,-3.1912,-0.3919,-3.0941,0.0760,0.0000,0.0648,7.3744,0.0133,11.1838,11.5358
3/21/2016,7,8.9708,50.8641,4.7896,0.3116,1.2436,0.1601,6.6845,0.0167,10.5948,11.4260
3/21/2016,8,166.1515,459.3131,46.6109,1.1211,1.7199,0.2062,8.6558,0.0242,11.4080,13.5407
3/21/2016,9,405.4358,675.9622,70.0808,1.1896,0.8774,0.1816,13.8362,0.0300,14.9718,13.5547
3/21/2016,10,633.3731,768.7224,81.8350,1.0160,0.5599,0.1085,17.2485,0.0174,19.0927,13.4997
3/21/2016,11,814.2150,817.0761,87.3662,0.8049,0.4700,0.0866,19.3435,0.0189,21.8400,13.4360
3/21/2016,12,933.7934,841.6545,88.6048,0.5794,0.4866,0.1182,22.1795,0.0298,24.4410,13.3603
3/21/2016,13,981.2805,847.7035,90.3618,0.5048,0.5170,0.1264,25.0168,0.0315,27.1658,13.3207
3/21/2016,14,955.3407,841.0304,91.6158,0.5288,0.4603,0.0842,25.6118,0.0286,28.7530,13.2745
3/21/2016,15,857.5665,821.1488,90.4833,0.7055,0.4039,0.1129,24.8788,0.0342,28.9902,13.3172
3/21/2016,16,693.0121,777.4881,87.0299,0.9506,0.4609,0.0865,25.2005,0.0287,29.1412,13.2712
3/21/2016,17,477.8343,697.4716,78.3061,1.1442,0.6351,0.1151,23.4175,0.0233,28.3542,13.2833
3/21/2016,18,237.8494,534.2123,57.7162,1.1535,1.2418,0.1895,22.0788,0.0169,26.9660,13.3128
3/21/2016,19,35.8513,140.8344,16.1603,0.6106,1.8825,0.2473,19.8297,0.0173,24.5688,13.3470
3/21/2016,20,-3.0111,-0.3912,-2.8587,0.1264,0.0000,0.0258,17.3022,0.0140,21.5205,13.3658
3/21/2016,21,-2.9168,-0.3913,-2.8568,0.1360,0.0000,0.0097,15.6990,0.0130,19.4100,13.4257
3/21/2016,22,-2.9460,-0.3914,-2.8900,0.1042,0.0000,0.0186,14.3677,0.0114,17.9045,13.4432
3/21/2016,23,-2.8999,-0.3915,-2.8539,0.1166,0.0000,0.0023,13.2130,0.0117,16.7020,13.4543
3/22/2016,0,-2.7247,-0.3916,-2.8540,0.0068,0.0000,0.0000,12.5773,0.0094,15.8465,13.5407
3/22/2016,1,-2.7232,-0.3917,-2.8541,0.0000,0.0000,0.0021,12.2418,0.0098,15.3503,13.5113
3/22/2016,2,-2.7232,-0.3917,-2.8321,0.0000,0.0000,0.0451,12.1393,0.0091,15.1053,13.4722
3/22/2016,3,-2.7232,-0.3917,-2.8519,0.0000,0.0000,0.0065,12.0540,0.0075,15.0218,13.5082
3/22/2016,4,-2.7232,-0.3917,-2.8451,0.0000,0.0000,0.0268,11.8743,0.0051,14.8195,13.5430
3/22/2016,5,-2.7232,-0.3917,-2.8202,0.0000,0.0000,0.0579,11.7173,0.0127,14.6807,13.5585
3/22/2016,6,-3.0043,-0.3917,-2.9629,0.0594,0.0000,0.0459,11.2743,0.0106,14.5747,11.5133
3/22/2016,7,8.2345,34.8561,5.0788,0.3095,0.9524,0.1659,11.4638,0.0141,14.7737,11.4432
3/22/2016,8,162.2917,408.9469,51.8247,1.0851,1.6915,0.2319,13.9598,0.0232,16.0430,13.4618
3/22/2016,9,393.1560,617.7634,82.9658,1.1613,0.9155,0.1675,17.9622,0.0236,18.9700,13.4937
3/22/2016,10,592.0871,658.1158,117.7244,44.7167,59.1243,4.6780,21.5632,0.0178,22.3825,13.4380
3/22/2016,11,723.4977,627.0750,160.5871,126.9351,143.1933,9.0995,24.0387,0.0213,24.9973,13.4028
3/22/2016,12,903.0345,752.6180,141.5770,52.0175,52.9171,6.0593,25.7713,0.0136,27.1342,13.3182
3/22/2016,13,900.8621,658.8177,202.7957,137.0288,132.9447,12.9846,26.9027,0.0174,28.5025,13.2730
3/22/2016,14,913.6155,696.1337,194.0147,71.4813,70.5590,8.5517,27.9818,0.0200,29.7205,13.2462
3/22/2016,15,797.6313,578.0825,251.9949,128.8605,135.6917,10.4624,27.8357,0.0228,30.3142,13.2253
3/22/2016,16,622.9350,472.6717,250.5604,100.8869,125.0564,7.4831,27.1438,0.0226,29.9673,13.2355
3/22/2016,17,317.9691,136.2171,236.4835,62.6475,101.9467,4.7701,25.6300,0.0157,28.9850,13.2575
3/22/2016,18,150.1171,154.1739,98.9440,23.4678,66.4574,1.7778,24.0353,0.0143,27.4597,13.2563
3/22/2016,19,24.7489,55.0078,17.3267,1.5431,9.5804,0.2681,22.1422,0.0119,25.7273,13.2972
3/22/2016,20,-2.7190,-0.3911,-2.8250,0.0007,0.0000,0.0355,20.8075,0.0092,24.1730,13.3555
3/22/2016,21,-2.5540,-0.3910,-2.6109,0.0385,0.0008,0.0334,20.0472,0.0091,23.1418,13.3602
3/22/2016,22,-2.2912,-0.3859,-2.2361,0.0985,0.0204,0.0471,19.7567,0.0062,22.6205,13.3495
3/22/2016,23,-2.4121,-0.3823,-2.3712,0.0632,0.0213,0.0824,19.7203,0.0080,22.5078,13.3768
3/23/2016,0,-1.8820,-0.3161,-1.8844,0.0733,0.0885,0.0386,19.8442,0.0100,22.4122,13.4213
3/23/2016,1,-2.3088,-0.3892,-2.2251,0.0987,0.0094,0.0769,19.9588,0.0102,22.5153,13.4148
3/23/2016,2,-2.1514,-0.3098,-2.1515,0.0578,0.0954,0.0495,19.9803,0.0086,22.5328,13.4047
3/23/2016,3,-2.4578,-0.3106,-2.4836,0.0138,0.0515,0.0772,19.6617,0.0083,22.3192,13.4193
3/23/2016,4,-2.7127,-0.3912,-2.6108,0.0127,0.0000,0.1358,19.2590,0.0051,21.8663,13.4133
3/23/2016,5,-2.6164,-0.3913,-2.5552,0.0655,0.0000,0.0586,19.1022,0.0094,21.6718,13.3953
3/23/2016,6,-2.5593,-0.3820,-2.5835,0.0559,0.0285,0.0624,19.2062,0.0054,21.8410,11.5247
3/23/2016,7,3.6555,-0.3741,3.6204,0.2246,0.0147,0.2177,19.2170,0.0096,22.1222,11.4402
3/23/2016,8,99.9603,59.0700,78.8196,12.1916,29.2211,3.1245,20.1842,0.0114,22.5395,13.3883
3/23/2016,9,380.8547,500.3899,126.7606,33.0326,64.7121,3.8769,22.3698,0.0154,23.9007,13.4067
3/23/2016,10,612.7963,608.5834,168.3090,34.1962,46.1030,6.3674,24.6025,0.0182,25.9485,13.3782
3/23/2016,11,794.3419,639.3360,215.6933,40.4047,43.2384,8.1540,26.8943,0.0192,28.0727,13.3428
3/23/2016,12,894.3769,737.9190,143.5924,2.6218,2.8482,0.5953,28.7075,0.0177,29.9538,13.2982
3/23/2016,13,937.2418,752.7342,136.8120,1.6460,1.7460,0.4035,30.9458,0.0171,32.0503,13.2212
3/23/2016,14,915.4158,759.1892,126.9770,1.1650,1.2293,0.2599,32.6717,0.0165,33.9090,13.1783
3/23/2016,15,818.9079,738.5230,121.1633,1.2332,1.2913,0.2686,34.0110,0.0161,35.5752,13.1258
3/23/2016,16,655.7749,671.4941,125.7158,1.4066,1.6880,0.3195,33.3593,0.0182,36.1007,13.1018
3/23/2016,17,437.5543,555.7674,114.8783,3.3081,5.2387,0.4036,30.7833,0.0184,34.7897,13.1238
3/23/2016,18,223.2796,413.8093,80.1384,1.5600,3.2022,0.3182,28.2138,0.0173,32.5827,13.1885
3/23/2016,19,31.8040,77.9508,19.8218,0.5751,1.5963,0.3085,25.1480,0.0185,29.6928,13.2440
3/23/2016,20,-2.7271,-0.3909,-2.8488,0.0237,0.0000,0.0000,22.8460,0.0107,26.8290,13.3238
3/23/2016,21,-2.3550,-0.3910,-2.4164,0.0345,0.0000,0.0273,22.0538,0.0075,25.2933,13.3025
3/23/2016,22,-2.7000,-0.3911,-2.7736,0.0206,0.0000,0.0167,21.7992,0.0089,24.7343,13.3108
3/23/2016,23,-2.7192,-0.3911,-2.7695,0.0000,0.0000,0.0834,21.3528,0.0066,24.1842,13.3680
3/24/2016,0,-2.7075,-0.3911,-2.7896,0.0150,0.0000,0.0386,20.9968,0.0075,23.7857,13.3975
3/24/2016,1,-2.3941,-0.3900,-2.3105,0.0440,0.0057,0.0954,21.0983,0.0067,23.7490,13.3783
3/24/2016,2,-2.5313,-0.3911,-2.4918,0.0885,0.0000,0.0312,21.2462,0.0068,23.8190,13.3893
3/24/2016,3,-2.3103,-0.3279,-2.2137,0.0838,0.0430,0.0392,21.2097,0.0080,23.7922,13.3770
3/24/2016,4,-1.7161,-0.0419,-1.7817,0.0273,0.1073,0.0000,21.7917,0.0080,24.2303,13.4030
3/24/2016,5,-1.8622,-0.0098,-1.7814,0.1611,0.0438,0.0000,22.0882,0.0031,24.6805,13.3092
3/24/2016,6,-2.9868,-0.3357,-3.0261,0.0672,0.0316,0.0671,21.8468,0.0116,24.8935,11.5087
3/24/2016,7,-1.2540,-0.3896,-1.0278,0.1344,0.0071,0.1112,20.4708,0.0084,24.3150,11.4450
3/24/2016,8,19.5759,-0.1925,19.6490,1.2261,0.1228,1.2200,20.4590,0.0104,23.9675,13.3572
3/24/2016,9,115.3841,0.4110,115.2619,3.1412,0.0178,3.1363,19.0062,0.0130,22.9465,13.4195
3/24/2016,10,543.3936,449.2246,199.0269,16.3465,22.6113,1.3259,20.9008,0.0222,22.9405,13.4110
3/24/2016,11,789.1333,683.2735,163.3499,3.9050,4.4658,0.6926,23.6750,0.0152,25.4248,13.3762
3/24/2016,12,919.4734,751.2162,146.9019,0.9254,0.9660,0.2189,25.2527,0.0167,27.1958,13.3317
3/24/2016,13,974.5895,777.1037,140.3305,0.9555,1.0702,0.2801,26.8647,0.0193,28.7722,13.3167
3/24/2016,14,949.4816,782.7038,129.0702,1.2612,1.3972,0.3085,28.2850,0.0202,30.2117,13.2407
3/24/2016,15,858.1724,785.1184,109.2687,0.9862,0.9684,0.2252,28.8760,0.0147,31.3177,13.2200
3/24/2016,16,703.5425,761.8795,95.7347,1.0079,0.8235,0.1394,28.6490,0.0124,31.6418,13.1975
3/24/2016,17,486.9623,674.3793,89.8759,1.2733,1.2486,0.0915,28.1145,0.0142,31.5758,13.1923
3/24/2016,18,240.7640,482.6665,72.1616,1.1889,1.6039,0.1832,26.6563,0.0138,30.7278,13.2443
3/24/2016,19,35.7300,102.7571,20.4445,0.6170,1.6584,0.3056,23.8972,0.0196,28.4343,13.2840
3/24/2016,20,-3.8272,-0.3910,-3.5650,0.1415,0.0000,0.0066,20.6870,0.0174,25.1632,13.3223
3/24/2016,21,-3.4515,-0.3911,-3.2925,0.0292,0.0000,0.1137,18.8212,0.0113,22.7608,13.3772
3/24/2016,22,-3.3309,-0.3912,-3.0925,0.0833,0.0000,0.0585,17.4450,0.0109,21.1330,13.4075
3/24/2016,23,-3.2214,-0.3913,-2.9124,0.1190,0.0000,0.0347,16.3560,0.0100,19.8452,13.4412
3/25/2016,0,-3.0682,-0.3914,-2.8712,0.1186,0.0000,0.0217,15.6357,0.0095,18.8242,13.4383
3/25/2016,1,-3.1597,-0.3914,-3.0235,0.0825,0.0000,0.0527,14.5873,0.0137,17.8723,13.4838
3/25/2016,2,-2.7310,-0.3915,-2.7874,0.0276,0.0000,0.0172,14.3897,0.0122,17.1345,13.4525
3/25/2016,3,-2.7241,-0.3915,-2.7160,0.0552,0.0000,0.0153,14.7588,0.0126,17.1963,13.4468
3/25/2016,4,-2.7625,-0.3915,-2.8536,0.0523,0.0000,0.0000,14.0413,0.0114,17.0735,13.4455
3/25/2016,5,-2.7902,-0.3910,-2.8046,0.0687,0.0025,0.0076,12.9065,0.0114,16.2815,13.5242
3/25/2016,6,-2.7778,-0.3635,-2.8147,0.0402,0.0539,0.0084,12.4253,0.0087,15.8458,11.5035
3/25/2016,7,6.7224,17.9608,4.8934,0.4622,2.8517,0.1954,11.3335,0.0137,15.3857,11.4372
3/25/2016,8,175.5414,385.8324,66.0360,1.8203,4.6097,0.3067,12.6930,0.0230,15.6660,13.4898
3/25/2016,9,415.6689,610.5385,97.0602,1.1599,0.7594,0.1436,17.0483,0.0237,18.8290,13.4913
3/25/2016,10,628.4400,686.3286,117.9416,5.5355,6.2255,0.3063,19.7305,0.0199,21.9835,13.4468
3/25/2016,11,816.7359,752.0719,125.6834,7.1706,7.8720,0.3678,21.9445,0.0218,24.4447,13.4047
3/25/2016,12,934.9756,780.5955,129.4563,4.2425,4.2058,0.4775,24.6888,0.0228,27.1087,13.3490
3/25/2016,13,947.7816,688.8751,205.4007,7.1242,6.6526,0.8508,26.7182,0.0256,29.1340,13.2815
3/25/2016,14,882.1994,601.4207,246.7428,15.2435,14.5299,1.3798,26.9828,0.0263,30.2382,13.2318
3/25/2016,15,670.9326,305.7119,371.5408,22.4720,22.1759,1.5730,26.9305,0.0260,30.8782,13.2537
3/25/2016,16,642.4927,429.9460,301.4269,13.0270,15.2214,1.3645,26.3227,0.0216,30.6698,13.2528
3/25/2016,17,426.6804,339.8741,228.8962,9.9230,15.9047,1.3915,24.9313,0.0190,29.9120,13.2070
3/25/2016,18,200.9048,187.9590,131.7766,4.0411,9.4049,0.8560,23.0790,0.0154,28.1488,13.2718
3/25/2016,19,24.4713,1.7251,24.2477,0.4242,0.2497,0.3868,20.8707,0.0142,25.5250,13.3035
3/25/2016,20,-2.7194,-0.3911,-2.8191,0.0000,0.0000,0.0452,19.3625,0.0101,23.3103,13.3555
3/25/2016,21,-2.7204,-0.3912,-2.8512,0.0020,0.0000,0.0000,18.2830,0.0102,21.9080,13.3808
3/25/2016,22,-2.7197,-0.3913,-2.7425,0.0025,0.0000,0.0536,17.4628,0.0073,20.7873,13.3707
3/25/2016,23,-2.7208,-0.3913,-2.8169,0.0000,0.0000,0.0476,16.9220,0.0080,20.0503,13.4473
3/26/2016,0,-2.7239,-0.3914,-2.8348,0.0073,0.0000,0.0295,16.1540,0.0083,19.3405,13.4098
3/26/2016,1,-2.7238,-0.3914,-2.7918,0.0112,0.0000,0.0397,15.6220,0.0082,18.7667,13.4198
3/26/2016,2,-2.4606,-0.3897,-2.4930,0.0197,0.0083,0.0560,15.0105,0.0107,18.2253,13.5048
3/26/2016,3,-2.5916,-0.3810,-2.5736,0.0281,0.0237,0.0741,14.8405,0.0097,18.0515,13.4833
3/26/2016,4,-2.3817,-0.3909,-2.3717,0.0015,0.0037,0.1273,15.0752,0.0075,17.9487,13.4615
3/26/2016,5,-2.3582,-0.3026,-2.2780,0.0413,0.1161,0.0630,15.3865,0.0066,18.2068,13.4927
3/26/2016,6,-2.6755,-0.3299,-2.6746,0.0278,0.1112,0.0758,15.2192,0.0112,18.4720,11.5168
3/26/2016,7,4.9148,-0.0741,4.9978,0.1842,0.0563,0.1984,15.5640,0.0086,18.9582,11.4410
3/26/2016,8,54.4185,0.3266,54.4704,0.7514,0.0926,0.7549,16.4168,0.0155,19.4920,13.4418
3/26/2016,9,178.1293,1.2532,177.4093,2.2292,0.6032,2.0284,19.0392,0.0179,20.9472,13.4543
3/26/2016,10,195.5760,0.4534,194.9887,3.2329,0.0456,3.2269,21.1665,0.0153,23.1283,13.4220
3/26/2016,11,232.6471,3.1492,229.2567,5.4607,1.7694,4.2423,22.9792,0.0166,24.9347,13.3998
3/26/2016,12,430.9062,24.5745,404.2856,20.2506,14.2613,7.2459,25.7617,0.0212,27.3878,13.3102
3/26/2016,13,313.9116,3.2935,308.8876,6.8085,1.7185,5.6972,27.1528,0.0216,29.2690,13.2685
3/26/2016,14,420.8833,11.9169,407.0587,13.0071,7.5182,6.2398,27.7732,0.0229,30.1052,13.2600
3/26/2016,15,395.5061,54.1001,341.8226,27.5280,20.9897,8.4823,27.8368,0.0217,30.9165,13.2467
